iter,name,estimate,CI_left,CI_right,CI_df_left,CI_df_right,CI_boot_left,CI_boot_right,estimate_relaxed,CI_left_relaxed,CI_right_relaxed,CI_df_left_relaxed,CI_df_right_relaxed,CI_boot_left_relaxed,CI_boot_right_relaxed,estimate_tmle,CI_left_tmle,CI_right_tmle,estimate_aipw,CI_left_aipw,CI_right_aipw,estimate_lm,CI_left_lm,CI_right_lm,const,n
28,ATE_intercept,1.79840250691801,1.62978333934839,1.96702167448763,1.62268125623733,1.97412375759869,-1958.16558203314,1961.76238704697,1.77680802364286,1.60643081271695,1.94718523456877,1.60363755753052,1.9499784897552,-1958.18717651641,1961.7407925637,1.74906377108153,1.49606837424225,2.00205916792081,1.74817333493179,1.49517793809251,2.00116873177107,1.81640476164089,1.59497830974524,2.03783121353654,3,2500
29,ATE_intercept,1.80321042502558,1.6257627923877,1.98065805766345,1.61812799117443,1.98829285887672,-1958.16077411503,1961.76719496508,1.80469587211068,1.63043071851468,1.97896102570668,1.62750048594662,1.98189125827474,-1958.15928866794,1961.76868041216,1.82589862469247,1.54304775016357,2.10874949922136,1.82416165357076,1.54131077904186,2.10701252809965,1.72665390727839,1.50983386400937,1.94347395054742,3,2500
30,ATE_intercept,1.68580692463368,1.50895300639809,1.86266084286926,1.50090066730287,1.87071318196448,-1958.27817761542,1961.64979146469,1.68238632499791,1.50541440105446,1.85935824894136,1.50236418845828,1.86240846153754,-1958.28159821506,1961.64637086505,1.27543534332656,-0.300374264430082,2.8512449510832,1.23004044170694,-0.345769166049701,2.80585004946358,1.7968483697556,1.57518637153363,2.01851036797757,3,2500
31,ATE_intercept,1.96209673570419,1.7731196784476,2.15107379296079,1.76263129542878,2.1615621759796,-1958.00188780435,1961.92608127576,1.96543594167935,1.7764366810765,2.15443520228221,1.77305969444001,2.15781218891869,-1957.99854859837,1961.92942048173,1.79881037895595,1.49601611715632,2.10160464075558,1.80717258207784,1.50437832027821,2.10996684387747,1.82215138565788,1.59110310751785,2.05319966379792,3,2500
32,ATE_intercept,1.80408959787472,1.62741358918756,1.98076560656187,1.62017178803114,1.9880074077183,-1958.15989494218,1961.76807413793,1.81649024098176,1.63808044938267,1.99490003258084,1.63409726789076,1.99888321407276,-1958.14749429907,1961.78047478104,1.99304502684439,1.64230917628065,2.34378087740812,1.98119918892646,1.63046333836273,2.3319350394902,1.85300526466527,1.62925011147039,2.07676041786015,3,2500
33,ATE_intercept,1.80703853198193,1.6185515519241,1.99552551203975,1.60875198719975,2.00532507676411,-1958.15694600807,1961.77102307204,1.81917357984962,1.6329111933156,2.00543596638364,1.628871993477,2.00947516622224,-1958.1448109602,1961.7831581199,1.74642613672512,1.39920102659334,2.09365124685691,1.74626805900507,1.39904294887328,2.09349316913686,1.87514174503477,1.65379436472293,2.0964891253466,3,2500
34,ATE_intercept,1.90438978876305,1.73340927661101,2.0753703009151,1.72632372722107,2.08245585030504,-1958.05959475129,1961.86837432882,1.89286744533939,1.72186769482894,2.06386719584985,1.71870401909817,2.06703087158061,-1958.07111709471,1961.85685198539,1.89784024996217,1.69322938462234,2.102451115302,1.89761150829727,1.69300064295744,2.1022223736371,1.80253631827111,1.59500588340207,2.01006675314015,3,2500
35,ATE_intercept,1.75544922749211,1.57385115793013,1.93704729705408,1.56616129722731,1.94473715775691,-1958.20853531256,1961.71943376755,1.74319762114076,1.55789669350836,1.92849854877315,1.55528536003263,1.93110988224888,-1958.22078691891,1961.70718216119,1.66967153471807,1.19638299306221,2.14296007637392,1.67277027145722,1.19948172980136,2.14605881311308,1.84821520619393,1.61341985399976,2.0830105583881,3,2500
36,ATE_intercept,1.87546006918931,1.69886655276077,2.05205358561784,1.69146855652908,2.05945158184953,-1958.08852447086,1961.83944460924,1.83814592791635,1.66158347889329,2.01470837693941,1.65790507889273,2.01838677693996,-1958.12583861214,1961.80213046797,2.01586546502816,1.6872529537434,2.34447797631291,2.02026271949132,1.69165020820657,2.34887523077608,1.85601103842954,1.634333757649,2.07768831921008,3,2500
37,ATE_intercept,1.7965946025634,1.61537014582505,1.97781905930175,1.60691134877932,1.98627785634748,-1958.16738993749,1961.76057914262,1.78698557513087,1.60499220960774,1.968978940654,1.60147112256784,1.9725000276939,-1958.17699896492,1961.75097011518,1.68484740196328,1.38185050762547,1.98784429630108,1.69211495967474,1.38911806533694,1.99511185401255,1.82034203689154,1.59267837003368,2.0480057037494,3,2500
