estimate,CI,cover_true,cover_approx,se,trueATE,approxATE,DR_estimate,DR_se,DR_CI,DR_cover_true,DR_cover_approx,iter,n
0.267829995337964,0.352088560889138,1,1,0.0332357532446849,0.249906771710341,0.248688247622007,0.305376281356154,0.419881126861605,1.12021722862553,1,1,76,3000
0.253217915134158,0.150398286338737,1,1,0.0347330530026982,0.249906771710341,0.248688247622007,1.59324764110169,0.547983525325385,0.13848298539418,0,0,77,3000
0.229395250184967,0.273562906148261,1,1,0.0326788163959048,0.249906771710341,0.248688247622007,1.11254872195738,0.739439257867142,0.300008953746289,1,1,78,3000
0.259808112807403,0.179462229827221,1,1,0.0330170423930264,0.249906771710341,0.248688247622007,0.23845346147374,0.0380441874631489,-0.899865271213058,1,1,79,3000
0.186479873764823,0.313834655276763,1,1,0.033284645219127,0.249906771710341,0.248688247622007,0.215888205744577,0.0426264687812372,1.19643643511563,1,1,80,3000
0.277329543556804,0.193813327665193,1,1,0.0337188838805793,0.249906771710341,0.248688247622007,0.283305920640201,0.0315726139605305,-1.09192537610989,1,1,81,3000
0.246808103961715,0.319442795059982,1,1,0.0325385549332679,0.249906771710341,0.248688247622007,0.325337471608246,0.233246065036141,1.89564962848315,1,1,82,3000
0.281906893225259,0.206971914753071,1,1,0.0335473735386562,0.249906771710341,0.248688247622007,0.20979555214014,0.0833672923841992,0.208882285224092,1,1,83,3000
0.324734232571316,0.336286565158703,0,0,0.0329934186253892,0.249906771710341,0.248688247622007,-0.444809999288483,0.661187536748533,0.415205372639092,1,1,84,3000
0.30303396742618,0.192064322092018,1,1,0.0304836285853694,0.249906771710341,0.248688247622007,0.896062612831159,0.555856433687492,0.180119887114554,1,1,85,3000
0.26853473951114,0.312387720461278,1,1,0.0331942761305453,0.249906771710341,0.248688247622007,-0.120901387211202,0.505009680764579,0.309580982972402,1,1,86,3000
0.276307071971158,0.178623127036419,1,1,0.0324067996461234,0.249906771710341,0.248688247622007,0.284666380188683,0.0291800623996699,-1.41862116773952,1,1,87,3000
0.289011535902165,0.310811454373628,1,1,0.0321827469711263,0.249906771710341,0.248688247622007,0.0815777624732326,0.529927832523943,0.617037017245148,1,1,88,3000
0.211980596243499,0.164467137832,1,1,0.0314201232219141,0.249906771710341,0.248688247622007,0.219245969570235,0.0412063613480161,0.161990644907181,1,1,89,3000
0.246648442551992,0.297300171515594,1,1,0.0342793098519804,0.249906771710341,0.248688247622007,0.148285581951284,0.534780670171505,0.290863390067119,1,1,90,3000
0.256628061362588,0.195033882984963,1,1,0.0320489224255494,0.249906771710341,0.248688247622007,0.40186212618663,0.762150485457552,0.185478612594245,1,1,91,3000
0.271629239955887,0.325295643231756,1,1,0.0329890374072303,0.249906771710341,0.248688247622007,0.312043828931592,0.0526344078366873,0.309933200397996,1,1,92,3000
0.252226021276648,0.229283056684024,1,1,0.0306953085154512,0.249906771710341,0.248688247622007,0.244850435043478,0.0330263966274435,-0.175583553647291,1,1,93,3000
0.244717290705023,0.36232443707205,1,1,0.0337221317279025,0.249906771710341,0.248688247622007,-0.400792075247186,0.519310099838997,1.46145891709061,1,1,94,3000
0.230883654673797,0.164821554834472,1,1,0.0338866006547477,0.249906771710341,0.248688247622007,0.22642701748715,0.0328763044057112,0.17328130456115,1,1,95,3000
0.260164763108359,0.288972107111687,1,1,0.0332306515003035,0.249906771710341,0.248688247622007,0.247705906496121,0.0317492027367423,0.30836048598741,1,1,96,3000
0.295803746878037,0.131809932455869,1,1,0.0339397513009015,0.249906771710341,0.248688247622007,0.642937681721659,0.41762054906383,0.0953259390856431,1,1,97,3000
0.226896830973079,0.258777889589711,1,1,0.0316716412282315,0.249906771710341,0.248688247622007,0.24082089527428,0.0344596080570221,0.23353607048741,1,1,98,3000
0.19529391102279,0.198834486423426,1,1,0.0323903801639592,0.249906771710341,0.248688247622007,0.164431004786527,0.0352583344622531,-0.00260828978626454,0,0,99,3000
0.26845548610626,0.338076485789094,1,1,0.0355215709227289,0.249906771710341,0.248688247622007,0.273508795821956,0.140878652764131,0.549625881430178,1,1,100,3000
